Name,Position,Date,Team,Location,Opp,Minutes Played,FGM,FGA,3PM,3PA,FTM,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS
Jaylen Brown,SG,12/27/2022,BOS,0,HOU,34:49:00,14,26,6,15,5,5,0,1,1,2,3,0,2,39
Jaylen Brown,SG,12/29/2022,BOS,0,LAC,32:39:00,12,25,0,8,5,5,2,5,7,2,0,0,3,29
Jaylen Brown,SG,1/1/2023,BOS,1,DEN,34:13:00,12,20,4,8,2,2,2,6,8,3,1,0,0,30
Jaylen Brown,SG,1/3/2023,BOS,1,OKC,25:18:00,11,18,2,7,5,9,0,1,1,2,0,0,1,29
Jaylen Brown,SG,1/5/2023,BOS,1,DAL,29:38:00,6,12,2,5,5,6,1,6,7,3,0,2,2,19
Jaylen Brown,SG,1/7/2023,BOS,1,SAS,38:46:00,12,26,2,7,3,6,1,3,4,2,2,2,6,29
Jaylen Brown,SG,1/9/2023,BOS,0,CHI,38:35:00,7,21,0,8,5,5,1,4,5,3,0,1,4,19
Jaylen Brown,SG,1/11/2023,BOS,0,NOP,34:46:00,15,21,3,6,8,9,4,8,12,0,0,1,2,41
Jaylen Brown,SG,1/19/2023,BOS,0,GSW,41:26:00,6,18,1,4,3,6,1,8,9,3,1,0,2,16
Jaylen Brown,SG,1/21/2023,BOS,1,TOR,41:50:00,10,23,4,8,3,3,2,6,8,6,3,0,5,27
Jaylen Brown,SG,1/23/2023,BOS,1,ORL,36:57:00,10,22,5,11,1,2,2,3,5,3,1,0,5,26
Jaylen Brown,SG,1/26/2023,BOS,0,NYK,41:32:00,8,22,1,8,5,7,2,7,9,2,1,0,3,22
Jaylen Brown,SG,1/28/2023,BOS,0,LAL,38:37:00,13,23,2,9,9,11,1,8,9,3,1,1,3,37
Jaylen Brown,SG,2/1/2023,BOS,0,BRK,31:51:00,8,16,7,12,3,5,0,3,3,3,0,0,2,26
Jaylen Brown,SG,2/3/2023,BOS,0,PHO,39:11:00,9,21,3,12,6,9,0,8,8,4,3,0,2,27
Jaylen Brown,SG,2/8/2023,BOS,0,PHI,17:41,2,9,0,4,0,0,0,2,2,3,0,0,2,4
Jaylen Brown,SG,2/23/2023,BOS,1,IND,42:31:00,11,24,3,5,5,7,5,6,11,3,1,0,3,30
Jaylen Brown,SG,2/25/2023,BOS,1,PHI,36:57:00,10,21,2,4,4,5,1,3,4,3,3,0,4,26
Jaylen Brown,SG,3/1/2023,BOS,0,CLE,37:20:00,6,15,2,5,2,2,0,3,3,4,0,0,2,16
Jaylen Brown,SG,3/3/2023,BOS,0,BRK,43:00:00,15,27,3,8,2,5,0,5,5,4,3,1,3,35
Jaylen Brown,SG,3/5/2023,BOS,0,NYK,47:23:00,12,25,2,5,3,3,2,6,8,1,4,1,3,29
Jaylen Brown,SG,3/6/2023,BOS,1,CLE,45:06:00,12,26,1,7,7,10,2,11,13,9,0,1,4,32
Jaylin Williams,C,10/23/2022,OKC,0,MIN,7:37,2,4,0,0,0,1,3,3,6,2,0,0,0,4
Jaylin Williams,C,11/5/2022,OKC,1,MIL,5:08,1,3,0,1,0,0,1,0,1,0,1,0,0,2
Jaylin Williams,C,11/14/2022,OKC,1,BOS,8:11,1,2,0,1,0,0,1,2,3,0,0,0,0,2
Jaylin Williams,C,11/16/2022,OKC,1,WAS,6:00,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Jaylin Williams,C,11/18/2022,OKC,1,MEM,8:00,1,1,0,0,4,5,0,0,0,0,0,0,1,6
Jaylin Williams,C,12/7/2022,OKC,1,MEM,10:45,0,3,0,1,0,0,1,1,2,2,1,0,0,0
Jaylin Williams,C,12/17/2022,OKC,0,MEM,15:01,3,4,1,2,0,0,0,4,4,2,1,0,0,7
Jaylin Williams,C,12/29/2022,OKC,1,CHO,24:19:00,0,5,0,1,0,0,2,8,10,1,0,1,2,0
Jaylin Williams,C,12/31/2022,OKC,0,PHI,17:48,0,2,0,2,1,2,0,4,4,1,0,0,1,1
Jaylin Williams,C,1/3/2023,OKC,0,BOS,16:06,3,6,2,3,0,0,1,6,7,3,2,0,1,8
Jaylin Williams,C,1/4/2023,OKC,1,ORL,11:35,1,4,0,1,1,2,0,2,2,0,0,0,0,3
Jaylin Williams,C,1/12/2023,OKC,1,PHI,18:17,5,7,1,1,0,0,0,5,5,2,0,0,1,11
Jaylin Williams,C,1/15/2023,OKC,1,BRK,11:31,3,7,0,1,0,0,2,5,7,1,0,0,1,6
Jaylin Williams,C,1/18/2023,OKC,0,IND,16:30,2,2,1,1,0,0,0,0,0,1,0,0,5,5
Jaylin Williams,C,1/20/2023,OKC,1,SAC,24:49:00,2,6,0,1,0,1,0,6,6,2,0,0,1,4
Jaylin Williams,C,1/22/2023,OKC,1,DEN,7:01,0,0,0,0,0,0,0,2,2,0,0,0,0,0
Jaylin Williams,C,1/27/2023,OKC,0,CLE,18:55,3,5,2,2,0,0,1,5,6,2,0,0,0,8
Jaylin Williams,C,1/30/2023,OKC,0,GSW,17:48,5,9,2,3,0,0,2,6,8,3,1,0,0,12
Jaylin Williams,C,2/1/2023,OKC,1,HOU,12:28,2,5,1,3,2,4,1,3,4,1,0,1,0,7
Jaylin Williams,C,2/4/2023,OKC,0,HOU,24:42:00,3,4,2,2,0,0,2,4,6,1,0,1,1,8
Jaylin Williams,C,2/6/2023,OKC,1,GSW,20:38,2,4,1,2,0,0,1,4,5,0,0,0,0,5
Jaylin Williams,C,2/7/2023,OKC,1,LAL,30:40:00,4,6,2,2,4,4,1,6,7,7,2,0,0,14
Jaylin Williams,C,2/10/2023,OKC,1,POR,18:09,4,5,1,2,2,2,1,1,2,1,0,0,0,11
Jaylin Williams,C,2/13/2023,OKC,0,NOP,15:56,0,3,0,3,0,0,0,1,1,2,0,1,0,0
Jaylin Williams,C,2/15/2023,OKC,0,HOU,25:32:00,3,9,2,5,0,0,1,15,16,0,2,0,1,8
Jaylin Williams,C,2/23/2023,OKC,1,UTA,26:34:00,4,7,3,4,0,0,1,5,6,0,0,1,1,11
Jaylin Williams,C,2/24/2023,OKC,1,PHO,26:47:00,3,6,2,4,2,4,0,5,5,5,1,0,1,10
Jaylin Williams,C,2/26/2023,OKC,0,SAC,13:23,1,3,1,2,2,2,1,2,3,2,0,0,1,5
Jaylin Williams,C,2/28/2023,OKC,0,SAC,17:19,3,8,0,3,0,0,0,3,3,0,0,0,0,6
Jaylin Williams,C,3/1/2023,OKC,0,LAL,25:24:00,1,7,0,3,2,2,3,9,12,2,1,1,2,4
Jaylin Williams,C,3/3/2023,OKC,0,UTA,31:20:00,1,6,1,4,0,0,1,8,9,1,0,2,1,3
Jaylin Williams,C,3/5/2023,OKC,0,UTA,19:33,1,4,0,3,0,0,0,2,2,1,0,0,1,2
Jayson Tatum,SF,10/18/2022,BOS,0,PHI,38:38:00,13,20,2,7,7,9,0,12,12,4,1,1,3,35
Jayson Tatum,SF,10/21/2022,BOS,1,MIA,36:47:00,10,22,2,7,7,7,2,3,5,4,1,2,2,29
Jayson Tatum,SF,10/22/2022,BOS,1,ORL,37:39:00,14,21,4,10,8,9,0,8,8,1,1,2,1,40
Jayson Tatum,SF,10/24/2022,BOS,1,CHI,35:26:00,8,18,4,8,6,6,0,8,8,5,0,0,1,26
Jayson Tatum,SF,10/28/2022,BOS,0,CLE,42:11:00,11,19,3,7,7,8,1,6,7,4,1,1,4,32
Jayson Tatum,SF,10/30/2022,BOS,0,WAS,27:25:00,8,15,5,10,2,2,0,4,4,3,1,0,4,23
Jayson Tatum,SF,11/2/2022,BOS,1,CLE,42:52:00,8,21,2,9,8,8,3,9,12,6,1,4,6,26
Jayson Tatum,SF,11/4/2022,BOS,0,CHI,40:03:00,8,23,3,10,17,20,2,10,12,6,1,1,1,36
Jayson Tatum,SF,11/5/2022,BOS,1,NYK,36:31:00,8,17,6,13,4,4,0,4,4,5,1,2,3,26
Jayson Tatum,SF,11/7/2022,BOS,1,MEM,39:35:00,12,25,3,11,12,16,0,3,3,2,0,2,2,39
Jayson Tatum,SF,11/9/2022,BOS,0,DET,31:35:00,10,20,5,11,6,7,0,1,1,5,1,1,1,31
Jayson Tatum,SF,11/11/2022,BOS,0,DEN,37:19:00,11,21,2,7,10,11,0,8,8,5,0,0,1,34
Jayson Tatum,SF,11/12/2022,BOS,1,DET,40:59:00,14,28,7,14,8,10,2,8,10,3,1,1,3,43
Jayson Tatum,SF,11/14/2022,BOS,0,OKC,38:00:00,9,23,1,9,8,10,1,9,10,1,3,3,1,27
Jayson Tatum,SF,11/16/2022,BOS,1,ATL,32:54:00,6,19,3,10,4,4,1,6,7,8,1,1,2,19
Jayson Tatum,SF,11/18/2022,BOS,1,NOP,39:28:00,6,18,2,10,5,6,0,7,7,10,0,0,3,19
Jayson Tatum,SF,11/21/2022,BOS,1,CHI,35:46:00,9,19,4,10,6,7,2,9,11,7,0,0,4,28
Jayson Tatum,SF,11/23/2022,BOS,0,DAL,36:49:00,11,24,2,7,13,15,3,10,13,5,0,2,2,37
Jayson Tatum,SF,11/25/2022,BOS,0,SAC,31:09:00,10,17,2,6,8,9,1,7,8,4,1,0,3,30
Jayson Tatum,SF,11/28/2022,BOS,0,CHO,29:50:00,15,28,4,14,1,1,0,3,3,3,2,1,0,35
Jayson Tatum,SF,11/30/2022,BOS,0,MIA,39:13:00,15,25,8,12,11,12,1,10,11,3,2,0,1,49
Jayson Tatum,SF,12/2/2022,BOS,0,MIA,41:02:00,5,18,0,7,4,6,3,9,12,3,0,0,5,14
Jayson Tatum,SF,12/4/2022,BOS,1,BRK,36:38:00,10,19,3,6,6,6,2,9,11,1,4,0,9,29
Jayson Tatum,SF,12/5/2022,BOS,1,TOR,38:44:00,11,24,5,10,4,5,3,9,12,3,1,1,4,31
Jayson Tatum,SF,12/7/2022,BOS,1,PHO,29:06:00,9,19,3,8,4,6,0,5,5,2,2,0,3,25
Jayson Tatum,SF,12/10/2022,BOS,1,GSW,39:45:00,6,21,2,9,4,7,1,6,7,2,3,1,2,18
Jayson Tatum,SF,12/12/2022,BOS,1,LAC,36:34:00,7,20,2,8,4,4,2,9,11,4,1,0,3,20
Jayson Tatum,SF,12/13/2022,BOS,1,LAL,43:55:00,15,29,5,10,9,10,1,8,9,6,0,1,4,44
Jayson Tatum,SF,12/16/2022,BOS,0,ORL,38:03:00,9,20,2,8,11,12,3,4,7,3,2,0,2,31
Jayson Tatum,SF,12/21/2022,BOS,0,IND,41:03:00,13,25,4,11,11,13,1,4,5,4,2,1,2,41
Jayson Tatum,SF,12/23/2022,BOS,0,MIN,35:00:00,10,22,1,6,9,11,2,6,8,5,1,0,3,30
Jayson Tatum,SF,12/25/2022,BOS,0,MIL,35:58:00,14,22,3,7,10,10,0,7,7,5,3,0,1,41
Jayson Tatum,SF,12/27/2022,BOS,0,HOU,34:06:00,12,25,6,16,8,8,0,8,8,4,1,1,2,38
Jayson Tatum,SF,12/29/2022,BOS,0,LAC,35:45:00,10,26,3,11,6,10,1,10,11,1,0,1,2,29
Jayson Tatum,SF,1/1/2023,BOS,1,DEN,35:31:00,7,16,0,4,11,14,0,7,7,6,2,0,5,25
Jayson Tatum,SF,1/3/2023,BOS,1,OKC,30:21:00,9,17,2,7,7,7,1,5,6,2,0,0,4,27
Jayson Tatum,SF,1/5/2023,BOS,1,DAL,35:26:00,8,22,2,8,11,12,2,12,14,10,1,2,2,29
Jayson Tatum,SF,1/7/2023,BOS,1,SAS,36:02:00,13,26,5,10,3,5,0,4,4,2,0,0,2,34
Jayson Tatum,SF,1/9/2023,BOS,0,CHI,37:49:00,10,21,4,11,8,8,0,8,8,7,1,0,1,32
Jayson Tatum,SF,1/11/2023,BOS,0,NOP,35:55:00,10,22,3,8,8,10,2,8,10,4,1,0,0,31
Jayson Tatum,SF,1/12/2023,BOS,1,BRK,38:22:00,7,22,2,10,4,4,0,11,11,5,0,1,3,20
Jayson Tatum,SF,1/14/2023,BOS,1,CHO,36:54:00,12,27,4,14,5,5,3,6,9,6,0,1,1,33
Jayson Tatum,SF,1/16/2023,BOS,1,CHO,40:10:00,15,23,7,12,14,14,1,8,9,5,0,0,4,51
Jayson Tatum,SF,1/19/2023,BOS,0,GSW,48:07:00,9,27,4,13,12,12,2,17,19,6,3,0,7,34
Jayson Tatum,SF,1/23/2023,BOS,1,ORL,37:38:00,9,19,4,10,4,6,0,6,6,7,1,0,3,26
Jayson Tatum,SF,1/24/2023,BOS,1,MIA,39:39:00,9,18,2,5,11,14,0,14,14,7,0,0,7,31
Jayson Tatum,SF,1/26/2023,BOS,0,NYK,43:07:00,12,26,2,7,9,9,2,12,14,4,1,1,3,35
Jayson Tatum,SF,1/28/2023,BOS,0,LAL,47:20:00,8,25,3,10,11,12,2,9,11,4,2,1,6,30
Jayson Tatum,SF,2/1/2023,BOS,0,BRK,29:19:00,12,19,7,12,0,0,1,8,9,4,2,1,1,31
Jayson Tatum,SF,2/3/2023,BOS,0,PHO,37:53:00,3,15,3,10,11,12,0,6,6,5,0,0,2,20
Jayson Tatum,SF,2/6/2023,BOS,1,DET,39:21:00,11,24,3,9,9,10,2,9,11,6,0,1,3,34
Jayson Tatum,SF,2/8/2023,BOS,0,PHI,37:24:00,5,15,1,5,1,3,1,7,8,9,1,1,4,12
Jayson Tatum,SF,2/10/2023,BOS,0,CHO,36:55:00,13,21,5,10,10,12,0,4,4,4,1,2,4,41
Jayson Tatum,SF,2/12/2023,BOS,0,MEM,37:59:00,3,16,1,8,9,12,0,7,7,3,2,2,3,16
Jayson Tatum,SF,2/15/2023,BOS,0,DET,34:02:00,15,24,6,10,2,2,0,9,9,7,0,0,4,38
Jayson Tatum,SF,2/23/2023,BOS,1,IND,41:42:00,9,25,3,12,10,11,3,9,12,7,2,1,4,31
Jayson Tatum,SF,2/25/2023,BOS,1,PHI,36:26:00,7,17,3,8,1,2,3,10,13,6,0,1,5,18
Jayson Tatum,SF,2/27/2023,BOS,1,NYK,36:41:00,6,18,1,9,1,1,2,5,7,9,1,0,4,14
Jayson Tatum,SF,3/1/2023,BOS,0,CLE,35:57:00,13,21,4,6,11,14,2,9,11,8,0,0,3,41
Jayson Tatum,SF,3/3/2023,BOS,0,BRK,38:20:00,10,23,0,7,2,2,1,12,13,5,1,2,4,22
Jayson Tatum,SF,3/5/2023,BOS,0,NYK,48:57:00,12,30,6,17,10,12,2,9,11,6,0,0,2,40
Jerami Grant,PF,10/19/2022,POR,1,SAC,35:20:00,5,11,3,3,10,13,2,6,8,1,2,0,1,23
Jerami Grant,PF,10/21/2022,POR,0,PHO,40:06:00,3,7,1,2,1,4,0,4,4,2,0,2,1,8
Jerami Grant,PF,10/23/2022,POR,1,LAL,34:42:00,5,11,2,3,4,4,0,2,2,1,0,0,1,16
Jerami Grant,PF,10/24/2022,POR,0,DEN,35:30:00,7,13,1,6,6,7,0,2,2,1,0,1,1,21
Jerami Grant,PF,10/26/2022,POR,0,MIA,28:11:00,4,10,1,5,2,5,0,3,3,4,0,0,3,11
Jerami Grant,PF,10/28/2022,POR,0,HOU,35:01:00,5,11,2,6,3,4,1,4,5,4,2,1,3,15
Jerami Grant,PF,11/2/2022,POR,0,MEM,38:17:00,7,18,3,9,6,7,0,5,5,3,0,1,4,23
Jerami Grant,PF,11/4/2022,POR,1,PHO,38:42:00,10,17,1,3,9,11,0,2,2,5,0,1,3,30
Jerami Grant,PF,11/5/2022,POR,1,PHO,25:59:00,4,10,1,1,5,6,2,3,5,3,0,1,3,14
Jerami Grant,PF,11/7/2022,POR,1,MIA,34:59:00,9,15,5,8,0,0,1,5,6,2,0,1,3,23
Jerami Grant,PF,11/10/2022,POR,1,NOP,41:55:00,10,20,4,8,3,5,3,5,8,4,4,1,2,27
Jerami Grant,PF,11/12/2022,POR,1,DAL,39:00:00,13,22,5,9,6,6,2,4,6,2,0,2,2,37
Jerami Grant,PF,11/15/2022,POR,0,SAS,37:20:00,9,15,6,8,5,8,2,6,8,1,1,0,2,29
Jerami Grant,PF,11/17/2022,POR,0,BRK,37:15:00,2,13,1,5,0,0,0,5,5,3,1,1,1,5
Jerami Grant,PF,11/19/2022,POR,0,UTA,37:28:00,5,11,4,7,0,0,0,2,2,1,2,2,0,14
Jerami Grant,PF,11/21/2022,POR,1,MIL,35:06:00,6,16,0,2,6,8,1,3,4,2,0,2,2,18
Jerami Grant,PF,11/23/2022,POR,1,CLE,36:09:00,6,12,5,8,4,4,0,3,3,3,3,0,4,21
Jerami Grant,PF,11/25/2022,POR,1,NYK,40:18:00,10,20,3,7,21,28,0,1,1,2,0,1,2,44
Jerami Grant,PF,11/27/2022,POR,1,BRK,40:14:00,11,24,5,10,2,2,1,3,4,5,0,0,1,29
Jerami Grant,PF,11/29/2022,POR,0,LAC,38:12:00,12,24,5,11,3,4,1,2,3,2,2,2,2,32
Jerami Grant,PF,11/30/2022,POR,1,LAL,35:10:00,10,23,2,5,5,6,1,3,4,5,2,1,0,27
Jerami Grant,PF,12/3/2022,POR,1,UTA,37:12:00,10,18,2,5,11,14,0,0,0,5,0,0,1,33
Jerami Grant,PF,12/4/2022,POR,0,IND,32:57:00,9,21,3,10,7,7,3,2,5,3,0,0,2,28
Jerami Grant,PF,12/8/2022,POR,0,DEN,38:29:00,6,15,2,7,4,4,0,3,3,3,1,1,1,18
Jerami Grant,PF,12/10/2022,POR,0,MIN,39:07:00,6,13,2,5,3,3,2,5,7,2,0,0,2,17
Jerami Grant,PF,12/12/2022,POR,0,MIN,31:50:00,7,12,3,6,7,7,2,1,3,2,0,1,2,24
Jerami Grant,PF,12/14/2022,POR,1,SAS,34:49:00,7,13,2,6,2,3,0,4,4,2,1,1,3,18
Jerami Grant,PF,12/16/2022,POR,1,DAL,20:53,2,9,1,3,2,2,0,0,0,1,0,0,0,7
Jerami Grant,PF,12/19/2022,POR,1,OKC,41:54:00,10,18,1,5,5,7,3,5,8,3,2,0,4,26
Jerami Grant,PF,12/21/2022,POR,1,OKC,35:29:00,7,14,2,4,1,3,0,5,5,4,0,1,2,17
Jerami Grant,PF,12/23/2022,POR,1,DEN,37:20:00,7,13,3,6,3,5,2,5,7,2,1,0,2,20
Jerami Grant,PF,12/26/2022,POR,0,CHO,36:41:00,12,19,4,6,4,4,4,6,10,5,1,2,1,32
Jerami Grant,PF,12/30/2022,POR,1,GSW,40:52:00,8,16,1,7,2,2,1,2,3,5,0,0,3,19
Jerami Grant,PF,1/2/2023,POR,0,DET,27:54:00,12,17,5,8,7,9,1,1,2,0,1,0,2,36
Jerami Grant,PF,1/4/2023,POR,1,MIN,31:38:00,8,14,4,6,6,6,1,4,5,1,3,0,0,26
Jerami Grant,PF,1/6/2023,POR,1,IND,37:23:00,6,15,0,5,3,3,1,3,4,2,0,0,2,15
Jerami Grant,PF,1/8/2023,POR,1,TOR,39:35:00,4,11,1,6,5,6,2,3,5,0,1,1,0,14
Jerami Grant,PF,1/10/2023,POR,0,ORL,40:33:00,8,19,0,6,0,0,2,4,6,1,1,3,2,16
Jerami Grant,PF,1/12/2023,POR,0,CLE,35:55:00,8,16,2,7,4,7,0,1,1,1,2,2,4,22
Jerami Grant,PF,1/14/2023,POR,0,DAL,34:26:00,6,9,2,4,2,2,1,4,5,4,2,1,2,16
Jerami Grant,PF,1/15/2023,POR,0,DAL,24:48:00,7,10,4,5,2,2,1,3,4,1,1,0,1,20
Jerami Grant,PF,1/17/2023,POR,1,DEN,33:26:00,7,15,2,4,2,3,0,4,4,2,2,0,0,18
Jerami Grant,PF,1/19/2023,POR,0,PHI,39:19:00,8,14,2,6,6,6,0,5,5,0,0,0,2,24
Jerami Grant,PF,1/22/2023,POR,0,LAL,34:39:00,6,16,2,4,5,6,1,3,4,1,1,0,2,19
Jerami Grant,PF,1/23/2023,POR,0,SAS,27:39:00,1,9,1,3,0,0,1,1,2,2,0,1,1,3
Jerami Grant,PF,1/25/2023,POR,0,UTA,42:20:00,9,15,0,2,1,2,0,5,5,2,2,1,1,19
Jerami Grant,PF,1/28/2023,POR,0,TOR,40:46:00,9,19,1,4,7,9,0,8,8,3,1,2,1,26
Jerami Grant,PF,1/30/2023,POR,0,ATL,34:55:00,8,17,4,9,2,2,0,2,2,1,0,2,2,22
Jerami Grant,PF,2/1/2023,POR,1,MEM,19:52,6,12,1,3,5,5,0,3,3,1,0,1,0,18
Jerami Grant,PF,2/3/2023,POR,1,WAS,36:03:00,2,8,1,3,5,6,0,8,8,3,1,0,1,10
Jerami Grant,PF,2/4/2023,POR,1,CHI,39:42:00,5,13,1,6,2,3,0,5,5,4,0,0,2,13
Jerami Grant,PF,2/6/2023,POR,0,MIL,36:20:00,4,13,1,7,4,5,0,3,3,0,0,2,0,13
Jerami Grant,PF,2/8/2023,POR,0,GSW,40:14:00,7,12,1,4,7,8,1,3,4,1,0,1,4,22
Jerami Grant,PF,2/10/2023,POR,0,OKC,36:50:00,8,13,2,5,5,5,0,4,4,2,0,1,4,23
Jerami Grant,PF,2/26/2023,POR,0,HOU,32:19:00,5,10,1,2,2,2,1,4,5,1,1,0,4,13
Jerami Grant,PF,2/28/2023,POR,1,GSW,36:57:00,5,17,1,8,13,15,0,5,5,3,1,0,2,24
Jerami Grant,PF,3/1/2023,POR,0,NOP,37:31:00,7,14,5,9,9,10,0,4,4,3,0,1,2,28
Jerami Grant,PF,3/3/2023,POR,1,ATL,39:11:00,5,16,1,6,3,4,1,4,5,4,2,3,2,14
Jerami Grant,PF,3/5/2023,POR,1,ORL,38:36:00,5,14,3,8,7,7,1,5,6,7,1,2,3,20
Jerami Grant,PF,3/6/2023,POR,1,DET,40:15:00,9,19,4,7,4,4,1,5,6,1,1,3,2,26
Jeremy Sochan,PF,10/19/2022,SAS,0,CHO,27:26:00,2,8,0,2,0,1,2,5,7,2,2,0,0,4
Jeremy Sochan,PF,10/21/2022,SAS,1,IND,21:04,2,4,0,1,0,0,1,4,5,1,0,0,1,4
Jeremy Sochan,PF,10/22/2022,SAS,1,PHI,10:17,0,3,0,2,1,2,0,3,3,1,0,1,1,1
Jeremy Sochan,PF,10/24/2022,SAS,1,MIN,23:23,7,9,0,2,0,0,2,2,4,1,1,0,1,14
Jeremy Sochan,PF,10/26/2022,SAS,1,MIN,27:38:00,5,13,2,6,0,0,1,0,1,2,1,1,1,12
Jeremy Sochan,PF,10/28/2022,SAS,0,CHI,31:16:00,5,8,2,4,1,2,0,6,6,5,1,1,3,13
Jeremy Sochan,PF,11/2/2022,SAS,0,TOR,9:49,1,4,0,2,0,0,1,1,2,0,1,0,0,2
Jeremy Sochan,PF,11/4/2022,SAS,0,LAC,22:06,3,8,0,4,0,0,1,1,2,2,0,0,1,6
Jeremy Sochan,PF,11/5/2022,SAS,1,DEN,24:11:00,2,2,1,1,0,0,1,1,2,1,1,1,0,5
Jeremy Sochan,PF,11/7/2022,SAS,0,DEN,28:21:00,1,4,0,2,0,0,2,2,4,2,2,1,0,2
Jeremy Sochan,PF,11/9/2022,SAS,0,MEM,30:23:00,6,7,1,2,0,0,1,1,2,0,2,0,2,13
Jeremy Sochan,PF,11/11/2022,SAS,0,MIL,29:50:00,4,7,0,2,2,2,1,6,7,2,0,1,2,10
Jeremy Sochan,PF,11/14/2022,SAS,1,GSW,24:36:00,5,13,0,3,2,3,2,5,7,0,1,0,3,12
Jeremy Sochan,PF,11/15/2022,SAS,1,POR,26:38:00,2,3,0,0,2,2,0,4,4,4,0,2,1,6
Jeremy Sochan,PF,11/17/2022,SAS,1,SAC,31:24:00,5,10,0,2,1,1,0,4,4,5,0,0,3,11
Jeremy Sochan,PF,11/19/2022,SAS,1,LAC,28:00:00,2,6,0,1,0,0,2,2,4,2,0,1,7,4
Jeremy Sochan,PF,11/20/2022,SAS,1,LAL,26:18:00,6,14,0,3,0,1,3,3,6,1,3,0,2,12
Jeremy Sochan,PF,11/23/2022,SAS,0,NOP,24:01:00,6,10,0,1,0,2,1,1,2,1,0,0,1,12
Jeremy Sochan,PF,11/25/2022,SAS,0,LAL,35:48:00,5,11,1,3,2,4,5,4,9,5,4,1,2,13
Jeremy Sochan,PF,11/26/2022,SAS,0,LAL,14:24,2,6,1,1,0,0,0,0,0,3,0,0,0,5
Jeremy Sochan,PF,12/12/2022,SAS,0,CLE,18:17,1,4,0,2,0,2,0,3,3,3,0,0,1,2
Jeremy Sochan,PF,12/14/2022,SAS,0,POR,21:28,2,6,0,0,0,0,1,4,5,3,0,0,1,4
Jeremy Sochan,PF,12/17/2022,SAS,0,MIA,16:27,1,5,0,0,0,2,0,4,4,4,0,0,0,2
Jeremy Sochan,PF,12/19/2022,SAS,1,HOU,23:08,5,8,1,3,1,4,2,5,7,2,0,1,2,12
Jeremy Sochan,PF,12/22/2022,SAS,1,NOP,31:01:00,7,14,2,4,7,10,6,3,9,6,1,0,2,23
Jeremy Sochan,PF,12/23/2022,SAS,1,ORL,25:57:00,6,14,0,3,1,1,3,6,9,4,0,2,1,13
Jeremy Sochan,PF,12/26/2022,SAS,0,UTA,31:08:00,3,8,0,0,0,0,1,4,5,3,1,0,2,6
Jeremy Sochan,PF,12/27/2022,SAS,1,OKC,30:02:00,7,16,0,2,2,2,5,4,9,4,1,2,2,16
Jeremy Sochan,PF,12/29/2022,SAS,0,NYK,27:13:00,4,7,0,1,4,4,2,3,5,1,0,1,2,12
Jeremy Sochan,PF,12/31/2022,SAS,0,DAL,33:09:00,7,12,2,3,4,6,1,5,6,2,1,0,1,20
Jeremy Sochan,PF,1/2/2023,SAS,1,BRK,21:39,2,4,0,1,1,1,1,2,3,1,1,0,3,5
Jeremy Sochan,PF,1/4/2023,SAS,1,NYK,29:42:00,0,3,0,0,0,0,1,0,1,4,1,1,2,0
Jeremy Sochan,PF,1/6/2023,SAS,0,DET,27:04:00,5,9,0,2,0,0,0,8,8,2,1,1,5,10
Jeremy Sochan,PF,1/7/2023,SAS,0,BOS,27:17:00,4,10,1,4,2,2,1,4,5,3,1,0,2,11
Jeremy Sochan,PF,1/9/2023,SAS,1,MEM,30:10:00,2,11,1,3,2,2,3,2,5,2,2,0,3,7
Jeremy Sochan,PF,1/11/2023,SAS,1,MEM,28:41:00,5,9,0,2,1,1,1,2,3,5,2,0,3,11
Jeremy Sochan,PF,1/13/2023,SAS,0,GSW,24:01:00,2,9,0,1,0,2,3,5,8,0,0,0,2,4
Jeremy Sochan,PF,1/15/2023,SAS,0,SAC,32:30:00,6,8,0,1,3,4,2,6,8,2,0,0,2,15
Jeremy Sochan,PF,1/17/2023,SAS,0,BRK,26:12:00,6,12,2,3,2,2,2,2,4,2,2,0,2,16
Jeremy Sochan,PF,1/20/2023,SAS,0,LAC,31:34:00,6,10,2,2,2,2,4,2,6,2,0,0,0,16
Jeremy Sochan,PF,1/23/2023,SAS,1,POR,27:40:00,5,11,2,2,6,8,4,2,6,4,0,1,1,18
Jeremy Sochan,PF,1/25/2023,SAS,1,LAL,26:37:00,6,14,1,4,1,1,3,4,7,3,1,0,3,14
Jeremy Sochan,PF,1/28/2023,SAS,0,PHO,39:33:00,11,25,3,6,5,5,3,5,8,5,0,0,3,30
Jeremy Sochan,PF,1/30/2023,SAS,0,WAS,27:10:00,7,13,1,3,2,3,0,2,2,5,0,0,1,17
Jeremy Sochan,PF,2/1/2023,SAS,0,SAC,6:49,0,4,0,1,0,0,0,1,1,0,0,0,0,0
Jeremy Sochan,PF,2/11/2023,SAS,1,ATL,21:20,7,15,2,7,2,2,1,8,9,5,1,1,1,18
Jeremy Sochan,PF,2/13/2023,SAS,1,CLE,27:12:00,4,12,0,2,2,2,3,1,4,2,0,0,2,10
Jeremy Sochan,PF,2/15/2023,SAS,1,CHO,32:08:00,3,12,0,1,0,0,2,3,5,2,1,2,3,6
Jeremy Sochan,PF,2/25/2023,SAS,1,UTA,32:00:00,8,18,1,4,5,7,3,3,6,2,0,0,1,22
